,wavelength,reflectance
168,501.00200400801606,0.018992648209177142
169,501.60320641282567,0.019107431354439642
170,502.2044088176353,0.019221229654605668
171,502.8056112224449,0.01933396939768885
172,503.4068136272545,0.019445581357530863
173,504.0080160320641,0.01955600068072241
174,504.6092184368738,0.01966516676799178
175,505.21042084168334,0.01977302315059768
176,505.811623246493,0.019879517362243214
177,506.4128256513026,0.019984600807020313
178,507.01402805611224,0.020088228623878882
179,507.61523046092185,0.02019035954809677
180,508.21643286573146,0.02029095577021815
181,508.8176352705411,0.020389982792909295
182,509.4188376753507,0.020487409286166228
183,510.02004008016036,0.02058320694129486
184,510.62124248496997,0.020677350324068106
185,511.2224448897796,0.020769816727447658
186,511.8236472945892,0.02086058602424714
187,512.4248496993988,0.020949640520090927
188,513.0260521042085,0.021036964807014072
189,513.627254509018,0.02112254561803011
190,514.2284569138277,0.021206371682977003
191,514.8296593186373,0.021288433585939376
192,515.4308617234469,0.021368723624528047
193,516.0320641282565,0.02144723567128187
194,516.6332665330661,0.021523965037444692
195,517.2344689378758,0.021598908339352907
196,517.8356713426854,0.02167206336765633
197,518.436873747495,0.02174342895957904
198,519.0380761523046,0.021813004874414975
199,519.6392785571143,0.0218807916724367
200,520.2404809619238,0.021946790597383574
201,520.8416833667335,0.022011003462682217
202,521.442885771543,0.022073432541538582
203,522.0440881763527,0.022134080461027245
204,522.6452905811623,0.02219295010029264
205,523.2464929859719,0.022250044492964485
206,523.8476953907816,0.022305366733874767
207,524.4488977955912,0.022358919890156936
208,525.0501002004008,0.022410706916791756
209,525.6513026052104,0.022460730576656915
210,526.2525050100201,0.022508993365123187
211,526.8537074148296,0.022555497439234264
212,527.4549098196393,0.022600244551491178
213,528.056112224449,0.022643235988259108
214,528.6573146292585,0.02268447251279895
215,529.2585170340682,0.022723954312922262
216,529.8597194388777,0.02276168095325306
217,530.4609218436874,0.022797651332080844
218,531.062124248497,0.022831863642769987
219,531.6633266533066,0.022864315339692517
220,532.2645290581163,0.022895003108638262
221,532.8657314629259,0.022923922841651498
222,533.4669338677355,0.0229510696162363
223,534.0681362725451,0.022976437678865678
224,534.6693386773547,0.023000020432725338
225,535.2705410821643,0.023021810429613862
226,535.871743486974,0.02304179936592079
227,536.4729458917836,0.023059978082592875
228,537.0741482965932,0.02307633656900164
229,537.6753507014027,0.02309086397061171
230,538.2765531062124,0.023103548600354816
231,538.8777555110221,0.023114377953603764
232,539.4789579158316,0.02312333872664028
233,540.0801603206413,0.02313041683850721
234,540.681362725451,0.023135597456131814
235,541.2825651302605,0.023138865022605884
236,541.8837675350701,0.023140203288504028
237,542.4849699398798,0.02313959534612161
238,543.0861723446894,0.02313702366651176
239,543.687374749499,0.023132470139196698
240,544.2885771543087,0.02312591611443281
241,544.8897795591182,0.023117342447901135
242,545.4909819639279,0.023106729547702605
243,546.0921843687374,0.023094057423526774
244,546.6933867735471,0.023079305737873194
245,547.2945891783568,0.023062453859195912
246,547.8957915831663,0.023043480916846132
247,548.496993987976,0.023022365857690054
248,549.0981963927856,0.022999087504271997
249,549.6993987975952,0.02297362461440508
250,550.3006012024048,0.022945955942060368
251,550.9018036072144,0.022916060299437883
252,551.5030060120241,0.02288391662009371
253,552.1042084168337,0.02284950402300833
254,552.7054108216433,0.022812801877476533
255,553.3066132264529,0.022773789868701808
256,553.9078156312626,0.022732448063983838
257,554.5090180360721,0.022688756979384092
258,555.1102204408818,0.02264269764676105
259,555.7114228456915,0.02259425168106601
260,556.312625250501,0.022543401347794322
261,556.9138276553106,0.022490129630487105
262,557.5150300601202,0.02243442029818483
263,558.1162324649299,0.022376257972729907
264,558.7174348697395,0.022315628195826002
265,559.3186372745491,0.022252517495757608
266,559.9198396793587,0.022186913453679402
267,560.5210420841684,0.02211880476938684
268,561.1222444889779,0.022048181326482036
269,561.7234468937876,0.021975034256850885
270,562.3246492985973,0.021899356004370766
271,562.9258517034068,0.021821140387772053
272,563.5270541082165,0.021740382662576257
273,564.128256513026,0.0216570795820385
274,564.7294589178357,0.021571229457025463
275,565.3306613226453,0.021482832214759835
276,565.9318637274549,0.021391889456367406
277,566.5330661322646,0.021298404513163578
278,567.1342685370741,0.021202382501621986
279,567.7354709418838,0.02110383037696487
280,568.3366733466934,0.021002756985323674
281,568.937875751503,0.020899173114416632
282,569.5390781563126,0.02079309154269326
283,570.1402805611223,0.0206845270868996
284,570.7414829659319,0.020573496648019572
285,571.3426853707415,0.020460019255549064
286,571.943887775551,0.02034411611006298
287,572.5450901803607,0.020225810624038408
288,573.1462925851704,0.02010512846089699
289,573.7474949899799,0.019982097572233612
290,574.3486973947896,0.019856748233198995
291,574.9498997995993,0.019729113076009427
292,575.5511022044088,0.01959922712155302
293,576.1523046092184,0.019467127809069115
294,576.7535070140281,0.019332855023877125
295,577.3547094188377,0.019196451123132736
296,577.9559118236473,0.019057960959591374
297,578.557114228457,0.01891743190336226
298,579.1583166332665,0.01877491386163491
299,579.7595190380762,0.018630459296364647
300,580.3607214428857,0.018484123239903817
301,580.9619238476954,0.018335963308566464
302,581.5631262525051,0.018186039714117856
303,582.1643286573146,0.018034415273179446
304,582.7655310621243,0.017881155414542448
305,583.3667334669339,0.01772632818438463
306,583.9679358717435,0.017570004249385852
307,584.5691382765531,0.017412256897740376
308,585.1703406813627,0.017253162038063454
309,585.7715430861724,0.017092798196192045
310,586.372745490982,0.016931246509881776
311,586.9739478957916,0.016768590721400696
312,587.5751503006012,0.01660491716802569
313,588.1763527054109,0.01644031477044361
314,588.7775551102204,0.01627487501906491
315,589.3787575150301,0.01610869195825588
316,589.9799599198398,0.015941862168498414
317,590.5811623246493,0.01577448474648535
318,591.1823647294589,0.015606661283162869
319,591.7835671342685,0.015438495839731111
320,592.3847695390782,0.015270094921615514
321,592.9859719438878,0.015101567450422272
322,593.5871743486974,0.014933024733892483
323,594.188376753507,0.014764580433872649
324,594.7895791583167,0.014596350532314931
325,595.3907815631262,0.014428453295328249
326,595.9919839679359,0.014261009235297637
327,596.5931863727455,0.014094141071092043
328,597.1943887775551,0.01392797368638208
329,597.7955911823648,0.013762634086089187
330,598.3967935871743,0.013598251350990433
331,598.997995991984,0.013434956590502306
332,599.5991983967936,0.013272882893669622
333,600.2004008016032,0.013112165278385083
334,600.8016032064129,0.01295294063886846
335,601.4028056112224,0.012795347691432292
336,602.0040080160321,0.012639526918565689
337,602.6052104208417,0.012485620511365725
338,603.2064128256513,0.01233377231034843
339,603.8076152304609,0.012184127744674048
340,604.4088176352706,0.0120368337698184
341,605.0100200400802,0.011892038803727517
342,605.6112224448898,0.011749892661491958
343,606.2124248496993,0.01161054648857651
344,606.813627254509,0.01147415269264612
345,607.4148296593187,0.011340864874027913
346,608.0160320641282,0.01121083775484821
347,608.6172344689379,0.011084227106889138
348,609.2184368737476,0.01096118967820669
349,609.8196392785571,0.010841883118555126
350,610.4208416833667,0.010726465903663409
351,611.0220440881764,0.01061509725840986
352,611.623246492986,0.010507937078943479
353,612.2244488977956,0.01040514585380076
354,612.8256513026053,0.010306884584066835
355,613.4268537074148,0.010213314702633996
356,614.0280561122245,0.010124597992608333
357,614.629258517034,0.010040896504917494
358,615.2304609218437,0.009962372475175495
359,615.8316633266534,0.009889188239857205
360,616.4328657314629,0.009821506151841434
361,617.0340681362726,0.00975948849537714
362,617.6352705410821,0.0097032974005332
363,618.2364729458918,0.009653094757188818
364,618.8376753507014,0.009609042128625473
365,619.438877755511,0.009571300664780461
366,620.0400801603207,0.009540031015223525
367,620.6412825651303,0.009515393241918867
368,621.2424849699399,0.009497546731835522
369,621.8436873747495,0.009486650109468552
370,622.4448897795592,0.00948286114933624
371,623.0460921843687,0.009486336688517557
372,623.6472945891784,0.009497232539294312
373,624.248496993988,0.009515703401964589
374,624.8496993987976,0.009541902777892176
375,625.4509018036072,0.00957598288285922
376,626.0521042084168,0.009618094560787757
377,626.6533066132265,0.009668387197897279
378,627.2545090180361,0.009727008637364639
379,627.8557114228457,0.009794105094553472
380,628.4569138276554,0.009869821072879663
381,629.058116232465,0.009954299280379393
382,629.6593186372745,0.010047680547046899
383,630.2605210420842,0.010150103743007588
384,630.8617234468938,0.010261705697592344
385,631.4629258517034,0.010382621119379655
386,632.0641282565131,0.010512982517269533
387,632.6653306613226,0.010652920122653616
388,633.2665330661323,0.010802561812747483
389,633.8677354709419,0.010962033035145114
390,634.4689378757515,0.01113145673366081
391,635.0701402805612,0.011310953275518754
392,635.6713426853707,0.011500640379950546
393,636.2725450901804,0.011700633048262125
394,636.87374749499,0.011911043495425414
395,637.4749498997996,0.012131981083255744
396,638.0761523046092,0.012363552255227988
397,638.6773547094189,0.012605860472987802
398,639.2785571142285,0.01285900615461081
399,639.8797595190381,0.013123086614661255
400,640.4809619238476,0.013398196006101006
401,641.0821643286573,0.013684425264097057
402,641.683366733467,0.013981862051774045
403,642.2845691382765,0.014290590707957886
404,642.8857715430862,0.014610692196953184
405,643.4869739478959,0.014942244060395899
406,644.0881763527054,0.015285320371220466
407,644.689378757515,0.01563999168977908
408,645.2905811623247,0.01600632502214941
409,645.8917835671343,0.01638438378066079
410,646.4929859719439,0.01677422774667412
411,647.0941883767536,0.017175913035641477
412,647.6953907815631,0.017589492064472266
413,648.2965931863728,0.01801501352123131
414,648.8977955911823,0.018452522337189126
415,649.498997995992,0.01890205966124628
416,650.1002004008017,0.019363662836745073
417,650.7014028056112,0.01983736538068808
418,651.3026052104209,0.02032319696537174
419,651.9038076152304,0.020821183402446396
420,652.5050100200401,0.02133134662941029
421,653.1062124248497,0.021853704698541657
422,653.7074148296593,0.022388271768271767
423,654.308617234469,0.022935058096997935
424,654.9098196392786,0.02349407003933392
425,655.5110220440882,0.024065310044794588
426,656.1122244488978,0.024648776658902756
427,656.7134268537075,0.02524446452671318
428,657.314629258517,0.02585236439873656
429,657.9158316633267,0.0264724631392526
430,658.5170340681364,0.027104743736991208
431,659.1182364729459,0.02774918531816415
432,659.7194388777555,0.028405763161825436
433,660.3206412825651,0.02907444871753368
434,660.9218436873748,0.02975520962529261
435,661.5230460921844,0.030448009737738636
436,662.124248496994,0.031152809144547048
437,662.7254509018037,0.03186956419902008
438,663.3266533066133,0.03259822754682521
439,663.9278557114228,0.03333874815684645
440,664.5290581162325,0.03409107135410534
441,665.1302605210421,0.0348551388547162
442,665.7314629258517,0.03563088880282987
443,666.3326653306614,0.03641825580952265
444,666.933867735471,0.03721717099358249
445,667.5350701402806,0.03802756202414847
446,668.1362725450902,0.0388493531651509
447,668.7374749498998,0.03968246532150158
448,669.3386773547095,0.040526816086985946
449,669.939879759519,0.04138231979379988
450,670.5410821643286,0.04224888756367844
451,671.1422845691383,0.04312642736056117
452,671.7434869739479,0.044014844044737114
453,672.3446893787575,0.04491403942841129
454,672.9458917835672,0.04582391233263777
455,673.5470941883768,0.046744358645554124
456,674.1482965931864,0.04767527138186368
457,674.7494989979959,0.048616540743502724
458,675.3507014028056,0.04956805418142944
459,675.9519038076153,0.05052969645847778
460,676.5531062124248,0.051501349713211554
461,677.1543086172345,0.052482893524718716
462,677.7555110220442,0.05347420497828107
463,678.3567134268537,0.054475158731860374
464,678.9579158316633,0.055485627083338034
465,679.559118236473,0.05650548003844462
466,680.1603206412826,0.05753458537931777
467,680.7615230460922,0.05857280873362929
468,681.3627254509018,0.05962001364421712
469,681.9639278557115,0.0606760616391626
470,682.5651302605211,0.061740812302251216
471,683.1663326653306,0.06281412334375958
472,683.7675350701403,0.06389585067150592
473,684.36873747495,0.0649858484621072
474,684.9699398797595,0.06608396923238465
475,685.5711422845691,0.06719006391086033
476,686.1723446893789,0.06830398190928762
477,686.7735470941884,0.06942557119415968
478,687.374749498998,0.07055467835814623
479,687.9759519038076,0.07169114869139598
480,688.5771543086173,0.07283482625266068
481,689.1783567134269,0.07398555394018413
482,689.7795591182364,0.07514317356231066
483,690.3807615230461,0.07630752590775582
484,690.9819639278558,0.07747845081550239
485,691.5831663326653,0.07865578724426439
486,692.184368737475,0.07983937334148328
487,692.7855711422847,0.08102904651180194
488,693.3867735470942,0.08222464348498475
489,693.9879759519038,0.08342600038323536
490,694.5891783567134,0.08463295278787239
491,695.1903807615231,0.08584533580532766
492,695.7915831663327,0.08706298413242897
493,696.3927855711423,0.08828573212093006
494,696.993987975952,0.08951341384125427
495,697.5951903807616,0.09074586314542185
496,698.1963927855711,0.09198291372912465
497,698.7975951903808,0.09322439919292283
498,699.3987975951904,0.09447015310253284
499,700.0,0.0957200090481809
