,wl,R
116,516.0,0.03937214414096216
117,517.0,0.03911263050427585
118,518.0,0.0389349900198406
119,519.0,0.03883561792869916
120,520.0,0.0388092454602675
121,521.0,0.03884918178053062
122,522.0,0.03894757555052839
123,523.0,0.03909568821061528
124,524.0,0.039284171111510245
125,525.0,0.03950333916135194
126,526.0,0.03974343435444126
127,527.0,0.03999487356272328
128,528.0,0.040248475813569294
129,529.0,0.04049566516042862
130,530.0,0.04072864636395305
131,531.0,0.04094055147662639
132,532.0,0.041125556265129384
133,533.0,0.041278966159109164
134,534.0,0.04139727206988728
135,535.0,0.04147817698122726
136,536.0,0.041520594679360034
137,537.0,0.041524622934585156
138,538.0,0.04149149338874746
139,539.0,0.041423495830886295
140,540.0,0.04132388439810695
141,541.0,0.041196767875983246
142,542.0,0.04104698635839162
143,543.0,0.04087997714727822
144,544.0,0.04070163280867169
145,545.0,0.040518154319854005
146,546.0,0.04033590222573168
147,547.0,0.04016124867177865
148,548.0,0.04000043309379458
149,549.0,0.03985942421739581
150,550.0,0.03974379085008022
151,551.0,0.03965858373466135
152,552.0,0.0396082304754397
153,553.0,0.03959644525078791
154,554.0,0.039626154692004714
155,555.0,0.03969944094596388
156,556.0,0.039817502557285625
157,557.0,0.03998063341467321
158,558.0,0.04018821961784886
159,559.0,0.04043875660223949
160,560.0,0.040729885252773324
161,561.0,0.04105842758669021
162,562.0,0.041420442348379875
163,563.0,0.041811295187764684
164,564.0,0.042225739684095334
165,565.0,0.042658007360112625
166,566.0,0.04310190475246281
167,567.0,0.04355091557604187
168,568.0,0.04399830603953379
169,569.0,0.04443723141115474
170,570.0,0.04486084210633606
171,571.0,0.04526238766368697
172,572.0,0.045635317082507516
173,573.0,0.04597337421218766
174,574.0,0.0462706874285234
175,575.0,0.04652185999874897
176,576.0,0.0467220482987268
177,577.0,0.046867021859366254
178,578.0,0.046953218015841985
179,579.0,0.046977787092495386
180,580.0,0.04693862780330083
181,581.0,0.04683441286397705
182,582.0,0.04666460490741836
183,583.0,0.04642946287810381
184,584.0,0.046130039143690856
185,585.0,0.04576816761819687
186,586.0,0.045346443238909684
187,587.0,0.04486819318041303
188,588.0,0.044337440227329016
189,589.0,0.04375885876463176
190,590.0,0.04313772388244086
191,591.0,0.042479854133041464
192,592.0,0.041791548520972874
193,593.0,0.04107951834699944
194,594.0,0.0403508145861806
195,595.0,0.039612751525261995
196,596.0,0.03887282743532275
197,597.0,0.0381386431056187
198,598.0,0.037417819110249814
199,599.0,0.036717912718852046
200,600.0,0.03604633539346475
201,601.0,0.03541027183374023
202,602.0,0.034816601539001395
203,603.0,0.03427182384566599
204,604.0,0.03378198746451467
205,605.0,0.03335262976405958
206,606.0,0.03298872232777088
207,607.0,0.03269461446487183
208,608.0,0.03247398672608254
209,609.0,0.03232981259370299
210,610.0,0.03226432848179545
211,611.0,0.032279012391746915
212,612.0,0.03237457144502873
213,613.0,0.03255093829934595
214,614.0,0.03280727639911711
215,615.0,0.03314199385714269
216,616.0,0.033552765596315544
217,617.0,0.03403656327009798
218,618.0,0.03458969236951937
219,619.0,0.035207835829120786
220,620.0,0.03588610336672676
221,621.0,0.036619085732071566
222,622.0,0.03740091300031076
223,623.0,0.03822531604164376
224,624.0,0.03908569027511012
225,625.0,0.039975160844152584
226,626.0,0.0408866483860638
227,627.0,0.041812934613824786
228,628.0,0.0427467269880703
229,629.0,0.04368072182341838
230,630.0,0.044607665459178124
231,631.0,0.045520414708232496
232,632.0,0.046411993776443866
233,633.0,0.04727564611524285
234,634.0,0.04810488236209768
235,635.0,0.04889352427116168
236,636.0,0.04963574451641436
237,637.0,0.050326102311777185
238,638.0,0.05095957484664841
239,639.0,0.051531584581251184
240,640.0,0.05203802248407864
241,641.0,0.052475267323933136
242,642.0,0.052840201150626785
243,643.0,0.053130221113471196
244,644.0,0.0533432477812043
245,645.0,0.05347773012579563
246,646.0,0.05353264733282095
247,647.0,0.05350750759709376
248,648.0,0.05340234405492982
249,649.0,0.05321770799505253
250,650.0,0.052954659479559456
251,651.0,0.05261475549572905
252,652.0,0.05220003574893099
253,653.0,0.05171300682068225
254,654.0,0.05115663051275981
255,655.0,0.0505342997533968
256,656.0,0.04984980986216761
257,657.0,0.049107333103743565
258,658.0,0.04831139154782728
259,659.0,0.04746682823798577
260,660.0,0.046578776770311824
261,661.0,0.045652629392119407
262,662.0,0.04469400374122345
263,663.0,0.043708708345852165
264,664.0,0.04270270704200871
265,665.0,0.04168208246857827
266,666.0,0.04065299881674227
267,667.0,0.039621664028557144
268,668.0,0.038594291656325455
269,669.0,0.037577062610417836
270,670.0,0.03657608703789419
271,671.0,0.03559736658661527
272,672.0,0.03464675750434564
273,673.0,0.033729939116804775
274,674.0,0.03285238451855624
275,675.0,0.03201932706338041
276,676.0,0.031235727641880186
277,677.0,0.030506243660802887
278,678.0,0.029835200001367218
279,679.0,0.029226562222625267
