,wl,R
186,586.0,0.0437101410588642
187,587.0,0.04327984733256309
188,588.0,0.04281593203143265
189,589.0,0.042322399532702754
190,590.0,0.041803647823029914
191,591.0,0.04126442191331992
192,592.0,0.04070976328882944
193,593.0,0.04014495594543849
194,594.0,0.03957546960781079
195,595.0,0.03900690075597972
196,596.0,0.03844491211694979
197,597.0,0.03789517130383886
198,598.0,0.03736328930446504
199,599.0,0.036854759533240376
200,600.0,0.03637489816359962
201,601.0,0.035928786452095234
202,602.0,0.0355212157483977
203,603.0,0.035156635855848745
204,604.0,0.03483910746527342
205,605.0,0.034572263676764005
206,606.0,0.034359276086109794
207,607.0,0.0342028174374588
208,608.0,0.034105033285011806
209,609.0,0.03406752001258834
210,610.0,0.03409130907466363
211,611.0,0.034176857601605416
212,612.0,0.034324045433495445
