,Acrylic_k,Acrylic_SE,OC_SE,OC_k,ITO_SE,SiN_SE,SiO2_SE,Acrylic_wk,OC_wk,sodalime_w,sodalime_n,sodalime_wk,sodalime_k,ITO_2_w,ITO_2_n,ITO_2_wk,ITO_2_k,OC_LENS_n,OC_LENS_k,OC_LENS_w,OC_LENS_wk,OC_HRI_LENS_n,OC_HRI_LENS_k,OC_HRI_LENS_w,OC_HRI_LENS_wk,SiN_INFO_n,SiN_INFO_k,SiN_INFO_w,SiN_INFO_wk,ITO_INFO_n,ITO_INFO_k,ITO_INFO_w,ITO_INFO_wk,SiN_LENS_SE,ITO_LENS_SE,ITO_LENS_k,ITO_LENS_wk,SiO2_LENS_SE,SiO2_Nanya_n,SiO2_Nanya_k,SiO2_Nanya_w,SiO2_Nanya_wk,Nb2O5_Nanya_n,Nb2O5_Nanya_k,Nb2O5_Nanya_w,Nb2O5_Nanya_wk,ITO_Nanya_n,ITO_Nanya_k,ITO_Nanya_w,ITO_Nanya_wk,OC_Nanya_n,OC_Nanya_k,OC_Nanya_w,OC_Nanya_wk,SiO2_NSNT_SE,Corning1737_NSNT_SE,ITO1_Nanya_n,ITO1_Nanya_k,ITO1_Nanya_w,ITO1_Nanya_wk,ITO_LT_Nanya_n,ITO_LT_Nanya_k,ITO_LT_Nanya_w,ITO_LT_Nanya_wk,sodalime_Nanya_n,sodalime_Nanya_k,sodalime_Nanya_w,Unnamed: 68,Unnamed: 69,Nanya_sodalime_n,Nanya_sodalime_k,Nanya_sodalime_w,Nanya_sodalime_wk
305,,,,,,,,,,,,,,,,,,1.5526,0.0,732.673,732.673,1.60454596,0.0,605.0,605.0,,,,,1.67445601,0.0,0.73607,0.73607,,,,,,1.48489904,0.003053753,635.0,635.0,2.082051288,0.011274412,635.0,635.0,1.6346323530000002,0.06433639,635.0,635.0,,,,,,,1.7405902430000002,0.003478985,605,605,2.050092527,0.0,605,605,,,,,,1.507826,0.0,728.83429,728.83429
306,,,,,,,,,,,,,,,,,,1.5525,0.0,734.258,734.258,1.6044577,0.0,606.0,606.0,,,,,1.6726962,0.0,0.73765,0.73765,,,,,,1.484827043,0.003044945,636.0,636.0,2.0814879530000003,0.011252272,636.0,636.0,1.633629694,0.064233047,636.0,636.0,,,,,,,1.7395026219999998,0.00346961,606,606,2.049424424,0.0,606,606,,,,,,1.507774,0.0,730.405212,730.405212
307,,,,,,,,,,,,,,,,,,1.5524,0.0,735.842,735.842,1.60436997,0.0,607.0,607.0,,,,,1.67093269,0.0,0.73923,0.73923,,,,,,1.484755261,0.003036192,637.0,637.0,2.080927106,0.011230222,637.0,637.0,1.632630326,0.064129971,637.0,637.0,,,,,,,1.738418641,0.003460297,607,607,2.048758004,0.0,607,607,,,,,,1.507723,0.0,731.976135,731.976135
308,,,,,,,,,,,,,,,,,,1.5523,0.0,737.427,737.427,1.60428276,0.0,608.0,608.0,,,,,1.66916546,0.0,0.7408100000000001,0.7408100000000001,,,,,,1.484683693,0.003027492,638.0,638.0,2.080368732,0.011208261,638.0,638.0,1.631634241,0.064027162,638.0,638.0,,,,,,,1.7373382919999998,0.003451046,608,608,2.048093266,0.0,608,608,,,,,,1.507671,0.0,733.546875,733.546875
309,,,,,,,,,,,,,,,,,,1.5522,0.0,739.0110000000003,739.0110000000003,1.60419606,0.0,609.0,609.0,,,,,1.66739449,0.0,0.74239,0.74239,,,,,,1.484612338,0.003018846,639.0,639.0,2.079812817,0.011186389,639.0,639.0,1.6306414269999998,0.063924621,639.0,639.0,,,,,,,1.736261566,0.003441856,609,609,2.047430211,0.0,609,609,,,,,,1.507621,0.0,735.117493,735.117493
310,,,,,,,,,,,,,,,,,,1.5519999999999998,0.0,740.595,740.595,1.60410987,0.0,610.0,610.0,,,,,1.66561973,0.0,0.74397,0.74397,,,,,,1.484541197,0.003010252,640.0,640.0,2.079259347,0.011164605,640.0,640.0,1.629651877,0.063822347,640.0,640.0,,,,,,,1.735188451,0.003432725,610,610,2.046768839,0.0,610,610,,,,,,1.50757,0.0,736.687988,736.687988
311,,,,,,,,,,,,,,,,,,1.5519999999999998,0.0,742.179,742.179,1.60402418,0.0,611.0,611.0,,,,,1.66384113,0.0,0.74555,0.74555,,,,,,1.484470269,0.003001712,641.0,641.0,2.078708307,0.011142908,641.0,641.0,1.628665581,0.06372034,641.0,641.0,,,,,,,1.734118939,0.003423655,611,611,2.046109151,0.0,611,611,,,,,,1.50752,0.0,738.258423,738.258423
312,,,,,,,,,,,,,,,,,,1.5519,0.0,743.7639999999999,743.7639999999999,1.603939,0.0,612.0,612.0,,,,,1.66205875,0.0,0.7471300000000001,0.7471300000000001,,,,,,1.484399553,0.002993223,642.0,642.0,2.078159685,0.011121299,642.0,642.0,1.62768253,0.0636186,642.0,642.0,,,,,,,1.73305302,0.003414643,612,612,2.045451147,0.0,612,612,,,,,,1.50747,0.0,739.828674,739.828674
313,,,,,,,,,,,,,,,,,,1.5518,0.0,745.3480000000003,745.3480000000003,1.60385431,0.0,613.0,613.0,,,,,1.66027247,0.0,0.74871,0.74871,,,,,,1.484329049,0.002984786,643.0,643.0,2.077613465,0.011099776,643.0,643.0,1.626702713,0.063517127,643.0,643.0,,,,,,,1.731990683,0.00340569,613,613,2.044794826,0.0,613,613,,,,,,1.50742,0.0,741.398804,741.398804
314,,,,,,,,,,,,,,,,,,1.5517,0.0,746.931,746.931,1.60377012,0.0,614.0,614.0,,,,,1.65848237,0.0,0.75029,0.75029,,,,,,1.484258757,0.0029764,644.0,644.0,2.077069636,0.01107834,644.0,644.0,1.6257261230000002,0.063415921,644.0,644.0,,,,,,,1.730931919,0.003396795,614,614,2.044140189,0.0,614,614,,,,,,1.507371,0.0,742.9688719999998,742.9688719999999
315,,,,,,,,,,,,,,,,,,1.5516,0.0,748.515,748.515,1.60368641,0.0,615.0,615.0,,,,,1.65668831,0.0,0.7518600000000001,0.7518600000000001,,,,,,1.484188676,0.0029680640000000003,645.0,645.0,2.076528182,0.011056989,645.0,645.0,1.624752749,0.063314982,645.0,645.0,,,,,,,1.729876718,0.003387956,615,615,2.043487237,0.0,615,615,,,,,,1.5073219999999998,0.0,744.538696,744.538696
316,,,,,,,,,,,,,,,,,,1.5516,0.0,750.0989999999997,750.0989999999997,1.60360319,0.0,616.0,616.0,,,,,1.65489032,0.0,0.75344,0.75344,,,,,,1.484118806,0.002959779,646.0,646.0,2.07598909,0.011035723999999998,646.0,646.0,1.623782581,0.06321431,646.0,646.0,,,,,,,1.72882507,0.0033791740000000004,616,616,2.042835967,0.0,616,616,,,,,,1.507273,0.0,746.108521,746.108521
317,,,,,,,,,,,,,,,,,,1.5515,0.0,751.683,751.683,1.60352045,0.0,617.0,617.0,,,,,1.65308839,0.0,0.75502,0.75502,,,,,,1.484049146,0.002951543,647.0,647.0,2.075452348,0.011014543,647.0,647.0,1.622815612,0.063113905,647.0,647.0,,,,,,,1.727776965,0.003370449,617,617,2.042186381,0.0,617,617,,,,,,1.507225,0.0,747.678162,747.678162
318,,,,,,,,,,,,,,,,,,1.5514,0.0,753.2660000000003,753.2660000000003,1.60343818,0.0,618.0,618.0,,,,,1.65128248,0.0,0.7566,0.7566,,,,,,1.483979696,0.002943357,648.0,648.0,2.074917941,0.010993446,648.0,648.0,1.62185183,0.063013766,648.0,648.0,,,,,,,1.726732392,0.003361778,618,618,2.041538478,0.0,618,618,,,,,,1.507177,0.0,749.247681,749.247681
319,,,,,,,,,,,,,,,,,,1.5514,0.0,754.8489999999997,754.8489999999997,1.60335639,0.0,619.0,619.0,,,,,1.64947257,0.0,0.75818,0.75818,,,,,,1.483910456,0.002935219,649.0,649.0,2.074385857,0.010972433,649.0,649.0,1.620891226,0.062913894,649.0,649.0,,,,,,,1.725691342,0.003353163,619,619,2.040892258,0.0,619,619,,,,,,1.5071290000000002,0.0,750.817139,750.817139
320,,,,,,,,,,,,,,,,,,1.5514,0.0,756.433,756.433,1.60327507,0.0,620.0,620.0,,,,,1.64765857,0.0,0.75976,0.75976,,,,,,1.483841424,0.00292713,650.0,650.0,2.073856082,0.010951503,650.0,650.0,1.619933792,0.062814288,650.0,650.0,,,,,,,1.724653804,0.003344602,620,620,2.04024772,0.0,620,620,,,,,,1.507081,0.0,752.386414,752.386414
321,,,,,,,,,,,,,,,,,,1.5513,0.0,758.0160000000003,758.0160000000003,1.60319421,0.0,621.0,621.0,,,,,1.64584058,0.0,0.76134,0.76134,,,,,,1.483772601,0.002919088,651.0,651.0,2.073328603,0.010930655,651.0,651.0,1.618979517,0.06271494700000001,651.0,651.0,,,,,,,1.723619769,0.0033360940000000004,621,621,2.039604864,0.0,621,621,,,,,,1.507034,0.0,753.955566,753.955566
322,,,,,,,,,,,,,,,,,,1.5513,0.0,759.5989999999997,759.5989999999997,1.60311382,0.0,622.0,622.0,,,,,1.64401852,0.0,0.7629199999999999,0.7629199999999999,,,,,,1.483703986,0.0029110940000000004,652.0,652.0,2.072803407,0.01090989,652.0,652.0,1.6180283919999998,0.062615873,652.0,652.0,,,,,,,1.722589225,0.00332764,622,622,2.038963689,0.0,622,622,,,,,,1.506987,0.0,755.524597,755.524597
323,,,,,,,,,,,,,,,,,,1.5512,0.0,761.182,761.182,1.60303388,0.0,623.0,623.0,,,,,1.64219229,0.0,0.7645,0.7645,,,,,,1.483635579,0.002903147,653.0,653.0,2.072280482,0.010889207,653.0,653.0,1.6170804069999998,0.062517064,653.0,653.0,,,,,,,1.7215621630000002,0.0033192390000000003,623,623,2.038324194,0.0,623,623,,,,,,1.50694,0.0,757.0935059999998,757.0935059999999
324,,,,,,,,,,,,,,,,,,1.5512,0.0,762.765,762.765,1.6029544,0.0,624.0,624.0,,,,,1.640362,0.0,0.76607,0.76607,,,,,,1.483567379,0.002895247,654.0,654.0,2.071759815,0.010868605,654.0,654.0,1.6161355519999998,0.062418521,654.0,654.0,,,,,,,1.720538572,0.003310889,624,624,2.037686379,0.0,624,624,,,,,,1.506894,0.0,758.662292,758.662292
325,,,,,,,,,,,,,,,,,,1.5511,0.0,764.347,764.347,1.60287537,0.0,625.0,625.0,,,,,1.6385275,0.0,0.76765,0.76765,,,,,,1.483499385,0.002887393,655.0,655.0,2.071241392,0.010848084,655.0,655.0,1.615193819,0.06232024200000001,655.0,655.0,,,,,,,1.7195184419999998,0.003302592,625,625,2.037050242,0.0,625,625,,,,,,1.506848,0.0,760.230957,760.230957
326,,,,,,,,,,,,,,,,,,1.551,0.0,765.93,765.93,1.60279678,0.0,626.0,626.0,,,,,1.63668888,0.0,0.76923,0.76923,,,,,,1.483431598,0.002879585,656.0,656.0,2.070725202,0.010827643,656.0,656.0,1.614255197,0.062222228,656.0,656.0,,,,,,,1.718501763,0.003294345,626,626,2.0364157830000003,0.0,626,626,,,,,,1.506802,0.0,761.7995,761.7995
327,,,,,,,,,,,,,,,,,,1.5509,0.0,767.513,767.513,1.60271864,0.0,627.0,627.0,,,,,1.634846,0.0,0.77081,0.77081,,,,,,1.483364016,0.002871823,657.0,657.0,2.070211232,0.010807282,657.0,657.0,1.6133196769999998,0.062124479,657.0,657.0,,,,,,,1.717488523,0.0032861490000000004,627,627,2.035783001,0.0,627,627,,,,,,1.506756,0.0,763.36792,763.36792
328,,,,,,,,,,,,,,,,,,1.5509,0.0,769.095,769.095,1.60264094,0.0,628.0,628.0,,,,,1.63299896,0.0,0.7723899999999999,0.7723899999999999,,,,,,1.483296639,0.002864105,658.0,658.0,2.069699469,0.010787,658.0,658.0,1.612387249,0.062026994,658.0,658.0,,,,,,,1.716478714,0.003278003,628,628,2.035151895,0.0,628,628,,,,,,1.506711,0.0,764.9362179999998,764.9362179999999
329,,,,,,,,,,,,,,,,,,1.5509,0.0,770.677,770.677,1.60256368,0.0,629.0,629.0,,,,,1.6311476,0.0,0.77396,0.77396,,,,,,1.483229467,0.0028564320000000003,659.0,659.0,2.069189901,0.010766797,659.0,659.0,1.611457903,0.061929772,659.0,659.0,,,,,,,1.715472324,0.0032699070000000003,629,629,2.034522464,0.0,629,629,,,,,,1.506666,0.0,766.504395,766.504395
330,,,,,,,,,,,,,,,,,,1.5508,0.0,772.2589999999999,772.2589999999999,1.60248685,0.0,630.0,630.0,,,,,1.62929203,0.0,0.77554,0.77554,,,,,,1.4831625,0.002848803,660.0,660.0,2.068682516,0.010746673,660.0,660.0,1.610531631,0.061832814000000014,660.0,660.0,,,,,,,1.7144693430000002,0.00326186,630,630,2.033894706,0.0,630,630,,,,,,1.506621,0.0,768.0723879999998,768.0723879999999
331,,,,,,,,,,,,,,,,,,1.5507,0.0,773.842,773.842,1.60241044,0.0,631.0,631.0,,,,,1.62743215,0.0,0.77712,0.77712,,,,,,1.483095736,0.002841218,661.0,661.0,2.068177302,0.010726626,661.0,661.0,1.609608421,0.06173611900000001,661.0,661.0,,,,,,,1.71346976,0.003253862,631,631,2.03326862,0.0,631,631,,,,,,1.506577,0.0,769.64032,769.64032
332,,,,,,,,,,,,,,,,,,1.5507,0.0,775.424,775.424,1.60233447,0.0,632.0,632.0,,,,,1.62556789,0.0,0.7787,0.7787,,,,,,1.483029175,0.002833677,662.0,662.0,2.067674246,0.010706658,662.0,662.0,1.608688265,0.061639687,662.0,662.0,,,,,,,1.712473565,0.003245912,632,632,2.032644205,0.0,632,632,,,,,,1.506533,0.0,771.20813,771.20813
333,,,,,,,,,,,,,,,,,,1.5506,0.0,777.005,777.005,1.60225892,0.0,633.0,633.0,,,,,1.62369934,0.0,0.78028,0.78028,,,,,,1.482962817,0.0028261790000000003,663.0,663.0,2.067173336,0.010686766,663.0,663.0,1.607771153,0.061543517,663.0,663.0,,,,,,,1.711480747,0.003238009,633,633,2.03202146,0.0,633,633,,,,,,1.506489,0.0,772.775757,772.775757
334,,,,,,,,,,,,,,,,,,1.5506,0.0,778.587,778.587,1.60218379,0.0,634.0,634.0,,,,,1.62182635,0.0,0.78185,0.78185,,,,,,1.482896662,0.002818723,664.0,664.0,2.066674561,0.010666951,664.0,664.0,1.606857074,0.06144761,664.0,664.0,,,,,,,1.710491296,0.0032301540000000003,634,634,2.031400382,0.0,634,634,,,,,,1.506445,0.0,774.343262,774.343262
335,,,,,,,,,,,,,,,,,,1.5505,0.0,780.169,780.169,1.60210907,0.0,635.0,635.0,,,,,1.61994902,0.0,0.7834300000000001,0.7834300000000001,,,,,,1.482830708,0.00281131,665.0,665.0,2.066177909,0.010647213,665.0,665.0,1.6059460209999998,0.061351963,665.0,665.0,,,,,,,1.709505201,0.003222346,635,635,2.030780972,0.0,635,635,,,,,,1.506401,0.0,775.910645,775.910645
336,,,,,,,,,,,,,,,,,,1.5504,0.0,781.75,781.75,1.60203477,0.0,636.0,636.0,,,,,1.61806727,0.0,0.78501,0.78501,,,,,,1.482764955,0.002803939,666.0,666.0,2.065683367,0.01062755,666.0,666.0,1.6050379819999998,0.061256578,666.0,666.0,,,,,,,1.708522452,0.0032145840000000004,636,636,2.030163226,0.0,636,636,,,,,,1.506358,0.0,777.477905,777.477905
337,,,,,,,,,,,,,,,,,,1.5504,0.0,783.332,783.332,1.60196088,0.0,637.0,637.0,,,,,1.616181,0.0,0.78659,0.78659,,,,,,1.482699403,0.002796609,667.0,667.0,2.065190925,0.010607963,667.0,667.0,1.604132947,0.061161454,667.0,667.0,,,,,,,1.707543038,0.003206868,637,637,2.029547144,0.0,637,637,,,,,,1.506315,0.0,779.0450440000002,779.0450440000001
338,,,,,,,,,,,,,,,,,,1.5503,0.0,784.913,784.913,1.6018874,0.0,638.0,638.0,,,,,1.61429032,0.0,0.7881600000000001,0.7881600000000001,,,,,,1.482634051,0.002789321,668.0,668.0,2.064700571,0.01058845,668.0,668.0,1.603230909,0.06106659,668.0,668.0,,,,,,,1.7065669490000002,0.003199197,638,638,2.028932723,0.0,638,638,,,,,,1.5062719999999998,0.0,780.612061,780.612061
339,,,,,,,,,,,,,,,,,,1.5503,0.0,786.4939999999997,786.4939999999997,1.60181432,0.0,639.0,639.0,,,,,1.61239513,0.0,0.78974,0.78974,,,,,,1.482568899,0.0027820740000000003,669.0,669.0,2.064212292,0.010569013,669.0,669.0,1.602331855,0.060971986,669.0,669.0,,,,,,,1.7055941730000002,0.003191572,639,639,2.028319963,0.0,639,639,,,,,,1.50623,0.0,782.178894,782.178894
340,,,,,,,,,,,,,,,,,,1.5502,0.0,788.076,788.076,1.60174164,0.0,640.0,640.0,,,,,1.61049542,0.0,0.79132,0.79132,,,,,,1.482503947,0.0027748670000000003,670.0,670.0,2.063726078,0.010549649,670.0,670.0,1.601435778,0.060877641,670.0,670.0,,,,,,,1.704624701,0.003183991,640,640,2.02770886,0.0,640,640,,,,,,1.506188,0.0,783.745667,783.745667
341,,,,,,,,,,,,,,,,,,1.5502,0.0,789.6569999999997,789.6569999999997,1.60166936,0.0,641.0,641.0,,,,,1.60859115,0.0,0.79289,0.79289,,,,,,1.482439192,0.0027677,671.0,671.0,2.063241917,0.010530359,671.0,671.0,1.6005426669999998,0.060783555,671.0,671.0,,,,,,,1.703658521,0.0031764540000000004,641,641,2.0270994140000003,0.0,641,641,,,,,,1.506146,0.0,785.3122559999998,785.3122559999999
342,,,,,,,,,,,,,,,,,,1.5502,0.0,791.238,791.238,1.60159747,0.0,642.0,642.0,,,,,1.60668231,0.0,0.79447,0.79447,,,,,,1.482374636,0.0027605740000000004,672.0,672.0,2.062759798,0.010511142,672.0,672.0,1.5996525119999998,0.060689728,672.0,672.0,,,,,,,1.702695623,0.003168961,642,642,2.026491623,0.0,642,642,,,,,,1.506104,0.0,786.878784,786.878784
343,,,,,,,,,,,,,,,,,,1.5502,0.0,792.818,792.818,1.60152598,0.0,643.0,643.0,,,,,1.60476887,0.0,0.79605,0.79605,,,,,,1.482310278,0.002753487,673.0,673.0,2.06227971,0.010491998,673.0,673.0,1.598765305,0.060596158,673.0,673.0,,,,,,,1.701735996,0.003161512,643,643,2.025885484,0.0,643,643,,,,,,1.506063,0.0,788.445068,788.445068
344,,,,,,,,,,,,,,,,,,1.5501,0.0,794.3989999999999,794.3989999999999,1.60145487,0.0,644.0,644.0,,,,,1.60285079,0.0,0.79762,0.79762,,,,,,1.482246117,0.0027464390000000003,674.0,674.0,2.061801641,0.010472927,674.0,674.0,1.597881034,0.060502846,674.0,674.0,,,,,,,1.70077963,0.003154105,644,644,2.025280996,0.0,644,644,,,,,,1.5060209999999998,0.0,790.011292,790.011292
345,,,,,,,,,,,,,,,,,,1.5501,0.0,795.98,795.98,1.60138415,0.0,645.0,645.0,,,,,1.60092812,0.0,0.7992,0.7992,,,,,,1.4821821519999998,0.00273943,675.0,675.0,2.061325581,0.010453928,675.0,675.0,1.596999691,0.060409791,675.0,675.0,,,,,,,1.699826514,0.003146741,645,645,2.024678156,0.0,645,645,,,,,,1.50598,0.0,791.5773929999998,791.5773929999999
346,,,,,,,,,,,,,,,,,,1.55,0.0,797.56,797.56,1.60131381,0.0,646.0,646.0,,,,,1.59900072,0.0,0.80077,0.80077,,,,,,1.482118384,0.002732459,676.0,676.0,2.060851518,0.010435,676.0,676.0,1.596121265,0.060316993,676.0,676.0,,,,,,,1.698876637,0.003139419,646,646,2.024076963,0.0,646,646,,,,,,1.50594,0.0,793.143311,793.143311
347,,,,,,,,,,,,,,,,,,1.5499,0.0,799.14,799.14,1.60124386,0.0,647.0,647.0,,,,,1.59706866,0.0,0.80235,0.80235,,,,,,1.482054811,0.002725527,677.0,677.0,2.060379441,0.010416144,677.0,677.0,1.595245747,0.06022445,677.0,677.0,,,,,,,1.697929989,0.0031321390000000004,647,647,2.0234774140000003,0.0,647,647,,,,,,1.505899,0.0,794.7091059999998,794.7091059999999
348,,,,,,,,,,,,,,,,,,1.5499,0.0,800.721,800.721,1.60117428,0.0,648.0,648.0,,,,,1.59513188,0.0,0.80393,0.80393,,,,,,1.481991433,0.002718633,678.0,678.0,2.05990934,0.010397358,678.0,678.0,1.5943731280000002,0.060132163,678.0,678.0,,,,,,,1.696986559,0.003124901,648,648,2.022879507,0.0,648,648,,,,,,1.505859,0.0,796.27478,796.27478
349,,,,,,,,,,,,,,,,,,1.5499,0.0,802.301,802.301,1.60110507,0.0,649.0,649.0,,,,,1.59319034,0.0,0.8055,0.8055,,,,,,1.481928249,0.0027117770000000003,679.0,679.0,2.059441204,0.010378643,679.0,679.0,1.593503397,0.06004013,679.0,679.0,,,,,,,1.696046336,0.003117703,649,649,2.022283239,0.0,649,649,,,,,,1.505819,0.0,797.840393,797.840393
350,,,,,,,,,,,,,,,,,,1.5499,0.0,803.8810000000003,803.8810000000003,1.60103624,0.0,650.0,650.0,,,,,1.59124402,0.0,0.80708,0.80708,,,,,,1.48186526,0.002704958,680.0,680.0,2.058975022,0.010359998,680.0,680.0,1.592636546,0.059948352,680.0,680.0,,,,,,,1.695109309,0.003110546,650,650,2.02168861,0.0,650,650,,,,,,1.505779,0.0,799.405762,799.405762
351,,,,,,,,,,,,,,,,,,1.5498,0.0,805.461,805.461,1.60096777,0.0,651.0,651.0,,,,,1.5892928999999998,0.0,0.80865,0.80865,,,,,,1.481802464,0.002698175,681.0,681.0,2.058510783,0.010341422,681.0,681.0,1.591772563,0.059856828,681.0,681.0,,,,,,,1.6941754690000002,0.0031034290000000004,651,651,2.021095615,0.0,651,651,,,,,,1.505739,0.0,800.971069,800.971069
352,,,,,,,,,,,,,,,,,,1.5496,0.0,807.04,807.04,1.60089967,0.0,652.0,652.0,,,,,1.58733694,0.0,0.81023,0.81023,,,,,,1.48173986,0.00269143,682.0,682.0,2.058048478,0.010322916,682.0,682.0,1.590911441,0.059765557,682.0,682.0,,,,,,,1.693244804,0.003096353,652,652,2.020504254,0.0,652,652,,,,,,1.5057,0.0,802.536194,802.536194
353,,,,,,,,,,,,,,,,,,1.5496,0.0,808.62,808.62,1.60083194,0.0,653.0,653.0,,,,,1.58537618,0.0,0.81181,0.81181,,,,,,1.481677449,0.002684721,683.0,683.0,2.057588094,0.010304479,683.0,683.0,1.590053168,0.059674538,683.0,683.0,,,,,,,1.692317303,0.003089315,653,653,2.019914523,0.0,653,653,,,,,,1.505661,0.0,804.101196,804.101196
354,,,,,,,,,,,,,,,,,,1.5496,0.0,810.2,810.2,1.60076456,0.0,654.0,654.0,,,,,1.58341053,0.0,0.81338,0.81338,,,,,,1.48161523,0.002678048,684.0,684.0,2.057129623,0.01028611,684.0,684.0,1.589197736,0.059583772,684.0,684.0,,,,,,,1.6913929559999998,0.003082317,654,654,2.01932642,0.0,654,654,,,,,,1.505622,0.0,805.666077,805.666077
355,,,,,,,,,,,,,,,,,,1.5495,0.0,811.779,811.779,1.60069755,0.0,655.0,655.0,,,,,1.58143992,0.0,0.81496,0.81496,,,,,,1.481553203,0.002671411,685.0,685.0,2.056673053,0.01026781,685.0,685.0,1.588345134,0.059493257,685.0,685.0,,,,,,,1.6904717530000002,0.003075358,655,655,2.018739942,0.0,655,655,,,,,,1.505583,0.0,807.230835,807.230835
356,,,,,,,,,,,,,,,,,,1.5494,0.0,813.3580000000003,813.3580000000003,1.60063089,0.0,656.0,656.0,,,,,1.57946449,0.0,0.81653,0.81653,,,,,,1.481491366,0.002664809,686.0,686.0,2.056218374,0.010249577,686.0,686.0,1.587495354,0.059402993,686.0,686.0,,,,,,,1.689553681,0.003068437,656,656,2.0181550880000003,0.0,656,656,,,,,,1.505545,0.0,808.79541,808.79541
357,,,,,,,,,,,,,,,,,,1.5493,0.0,814.938,814.938,1.60056458,0.0,657.0,657.0,,,,,1.57748403,0.0,0.81811,0.81811,,,,,,1.481429719,0.0026582420000000003,687.0,687.0,2.055765576,0.010231412,687.0,687.0,1.586648384,0.059312979,687.0,687.0,,,,,,,1.6886387319999998,0.003061555,657,657,2.0175718540000003,0.0,657,657,,,,,,1.505506,0.0,810.359863,810.359863
358,,,,,,,,,,,,,,,,,,1.5492,0.0,816.5169999999997,816.5169999999997,1.60049862,0.0,658.0,658.0,,,,,1.57549865,0.0,0.81968,0.81968,,,,,,1.481368262,0.002651711,688.0,688.0,2.055314649,0.010213313,688.0,688.0,1.585804217,0.059223215,688.0,688.0,,,,,,,1.687726894,0.00305471,658,658,2.016990237,0.0,658,658,,,,,,1.505468,0.0,811.924194,811.924194
359,,,,,,,,,,,,,,,,,,1.5492,0.0,818.096,818.096,1.60043301,0.0,659.0,659.0,,,,,1.57350819,0.0,0.82126,0.82126,,,,,,1.481306994,0.0026452140000000003,689.0,689.0,2.054865583,0.010195282,689.0,689.0,1.584962842,0.0591337,689.0,689.0,,,,,,,1.6868181569999998,0.003047903,659,659,2.016410236,0.0,659,659,,,,,,1.5054299999999998,0.0,813.4884030000002,813.4884030000001
360,,,,,,,,,,,,,,,,,,1.5491,0.0,819.675,819.675,1.60036774,0.0,660.0,660.0,,,,,1.57151268,0.0,0.82283,0.82283,,,,,,1.481245914,0.0026387520000000003,690.0,690.0,2.054418367,0.010177316,690.0,690.0,1.58412425,0.059044433,690.0,690.0,,,,,,,1.685912509,0.003041132,660,660,2.015831848,0.0,660,660,,,,,,1.505393,0.0,815.052429,815.052429
361,,,,,,,,,,,,,,,,,,1.5490000000000002,0.0,821.253,821.253,1.60030282,0.0,661.0,661.0,,,,,1.56951223,0.0,0.8244100000000001,0.8244100000000001,,,,,,1.481185023,0.002632323,691.0,691.0,2.053972992,0.010159417,691.0,691.0,1.583288431,0.05895541400000001,691.0,691.0,,,,,,,1.685009941,0.003034399,661,661,2.015255069,0.0,661,661,,,,,,1.505355,0.0,816.616333,816.616333
362,,,,,,,,,,,,,,,,,,1.5490000000000002,0.0,822.832,822.832,1.60023823,0.0,662.0,662.0,,,,,1.56750669,0.0,0.8259799999999999,0.8259799999999999,,,,,,1.481124319,0.0026259290000000004,692.0,692.0,2.053529448,0.010141583,692.0,692.0,1.582455376,0.058866643,692.0,692.0,,,,,,,1.684110442,0.003027702,662,662,2.014679897,0.0,662,662,,,,,,1.505318,0.0,818.180054,818.180054
363,,,,,,,,,,,,,,,,,,1.5490000000000002,0.0,824.4110000000003,824.4110000000003,1.60017399,0.0,663.0,663.0,,,,,1.5654959,0.0,0.82755,0.82755,,,,,,1.481063802,0.002619568,693.0,693.0,2.053087725,0.010123814,693.0,693.0,1.581625074,0.058778118,693.0,693.0,,,,,,,1.683214,0.003021041,663,663,2.014106329,0.0,663,663,,,,,,1.505281,0.0,819.743774,819.743774
364,,,,,,,,,,,,,,,,,,1.5489,0.0,825.9889999999997,825.9889999999997,1.60011008,0.0,664.0,664.0,,,,,1.56348008,0.0,0.8291299999999999,0.8291299999999999,,,,,,1.481003471,0.00261324,694.0,694.0,2.052647814,0.01010611,694.0,694.0,1.580797517,0.058689839,694.0,694.0,,,,,,,1.682320606,0.003014416,664,664,2.013534363,0.0,664,664,,,,,,1.505244,0.0,821.307251,821.307251
365,,,,,,,,,,,,,,,,,,1.5489,0.0,827.567,827.567,1.6000465,0.0,665.0,665.0,,,,,1.56145909,0.0,0.8307,0.8307,,,,,,1.480943327,0.002606946,695.0,695.0,2.052209703,0.01008847,695.0,695.0,1.579972695,0.058601806,695.0,695.0,,,,,,,1.6814302490000002,0.003007826,665,665,2.012963995,0.0,665,665,,,,,,1.505208,0.0,822.870605,822.870605
366,,,,,,,,,,,,,,,,,,1.5489,0.0,829.1460000000003,829.1460000000003,1.59998325,0.0,666.0,666.0,,,,,1.55943302,0.0,0.8322799999999999,0.8322799999999999,,,,,,1.480883367,0.002600684,696.0,696.0,2.051773385,0.010070895,696.0,696.0,1.579150599,0.058514017,696.0,696.0,,,,,,,1.6805429180000002,0.003001272,666,666,2.012395222,0.0,666,666,,,,,,1.5051709999999998,0.0,824.433777,824.433777
