,wl,R
203,603.0,0.00043335668399127473
204,604.0,0.0003838085014941292
205,605.0,0.00034346963066547834
206,606.0,0.00031286734381063175
207,607.0,0.00029244036429579463
208,608.0,0.00028253484728046294
209,609.0,0.0002834013409818897
210,610.0,0.00029519272922661995
211,611.0,0.000317963159001732
212,612.0,0.00035166794772837983
213,613.0,0.0003961644468170811
214,614.0,0.0004512138363590556
215,615.0,0.0005164838166997333
216,616.0,0.0005915521503216576
217,617.0,0.0006759110010443644
218,618.0,0.00076897201072347
219,619.0,0.0008700720477206286
220,620.0,0.0009784795564768578
221,621.0,0.001093401433310484
222,622.0,0.0012139903504711914
223,623.0,0.0013393524511673945
224,624.0,0.001468555333268549
225,625.0,0.0016006362411548729
226,626.0,0.0017346103861817612
227,627.0,0.0018694793176227838
228,628.0,0.0020042392683224377
229,629.0,0.0021378894041987513
230,630.0,0.0022694401335080824
231,631.0,0.002397921480505038
232,632.0,0.002522390631834947
233,633.0,0.002641939127319263
234,634.0,0.0027556996478886385
235,635.0,0.0028628523355617758
236,636.0,0.002962630606863744
237,637.0,0.003054326427162732
238,638.0,0.0031372950193053225
239,639.0,0.0032109589857263676
240,640.0,0.0032748118288381863
241,641.0,0.003328420860136847
242,642.0,0.003371429493504172
243,643.0,0.0034035589214561762
244,644.0,0.0034246091813224374
245,645.0,0.0034344596203492645
246,646.0,0.0034330687728921384
247,647.0,0.003420473666831061
248,648.0,0.0033967885797649942
249,649.0,0.003362203268651233
250,650.0,0.0033169806993586276
251,651.0,0.0032614543051165254
252,652.0,0.003196024805125547
253,653.0,0.0031211567702463246
254,654.0,0.003037376406537169
255,655.0,0.0029452665593037598
256,656.0,0.002845460729852102
257,657.0,0.0027386380772342457
258,658.0,0.0026255182299638287
259,659.0,0.002506855927459594
260,660.0,0.002383435532630157
261,661.0,0.0022560654567896484
262,662.0,0.0021255725375431706
263,663.0,0.0019927964078184715
264,664.0,0.0018585838956575523
265,665.0,0.0017237834919001022
266,666.0,0.0015892399212877812
267,667.0,0.0014557888509667794
268,668.0,0.0013242517684957842
269,669.0,0.0011954310594298949
270,670.0,0.001070105312363412
271,671.0,0.0009490248765632339
272,672.0,0.0008329068462650281
273,673.0,0.0007224300266646507
274,674.0,0.0006182345039940928
275,675.0,0.0005209189975351689
276,676.0,0.00043103786413201437
277,677.0,0.00034909840849268174
278,678.0,0.00027555851000670144
279,679.0,0.00021082457471242899
280,680.0,0.00015524981891776296
281,681.0,0.00010913288874001698
282,682.0,7.27168178356345e-05
283,683.0,4.6188324085146535e-05
284,684.0,2.9677442102015235e-05
285,685.0,2.3257487723349298e-05
286,686.0,2.694534850318408e-05
287,687.0,4.070209218025394e-05
288,688.0,6.443388326425236e-05
289,689.0,9.79931961637107e-05
290,690.0,0.00014118031167690702
291,691.0,0.0001937450822285193
292,692.0,0.00025538887162372063
293,693.0,0.00032576569444817187
294,694.0,0.0004044850239438658
295,695.0,0.0004911156738594249
296,696.0,0.000585189052254368
297,697.0,0.0006862025328408656
298,698.0,0.0007936229393800158
299,699.0,0.0009068901168734488
300,700.0,0.0010254205633014304
