,wl,R
208,608.0,0.0123161861662367
209,609.0,0.012422740796559749
210,610.0,0.012478134252601355
211,611.0,0.012482335186650189
212,612.0,0.012435818681069579
213,613.0,0.012339554493610799
214,614.0,0.01219498928631259
215,615.0,0.012004023153428422
216,616.0,0.011768980835218096
217,617.0,0.011492578059206391
218,618.0,0.011177883504772553
219,619.0,0.010828276935851299
220,620.0,0.01044740408974189
221,621.0,0.01003912894779909
222,622.0,0.009607484043772199
223,623.0,0.00915661948278412
224,624.0,0.008690751371031692
225,625.0,0.008214110355090436
226,626.0,0.007730890966906448
227,627.0,0.007245202458351804
228,628.0,0.006761021785934089
229,629.0,0.006282149372555137
230,630.0,0.005812168562141798
231,631.0,0.005354409091584227
232,632.0,0.004911913095621204
233,633.0,0.00448740702584567
234,634.0,0.0040832789655944925
235,635.0,0.003701561260434961
236,636.0,0.003343918598038605
237,637.0,0.0030116415807812788
238,638.0,0.0027056457444682622
239,639.0,0.0024264758890601965
240,640.0,0.002174315504103322
241,641.0,0.0019490009947769628
242,642.0,0.001750040345165945
243,643.0,0.001576635792422355
244,644.0,0.001427710039434947
245,645.0,0.0013019354920002593
246,646.0,0.0011977659778216443
247,647.0,0.0011134703875627454
248,648.0,0.001047167671733285
249,649.0,0.0009968626310856684
250,650.0,0.0009604819516824102
251,651.0,0.0009359099578244436
252,652.0,0.0009210235857439005
253,653.0,0.0009137261173697263
254,654.0,0.0009119792527891773
255,655.0,0.0009138331406455447
256,656.0,0.0009174539416476641
257,657.0,0.0009211487262685712
258,658.0,0.0009233876801694142
259,659.0,0.0009228232715908496
260,660.0,0.0009183062553611501
261,661.0,0.0009088984260775588
262,662.0,0.000893882075109507
263,663.0,0.0008727661463973484
264,664.0,0.0008452891267867152
265,665.0,0.0008114187423898128
266,666.0,0.000771348565688878
267,667.0,0.0007254916686959969
268,668.0,0.0006744714851109189
269,669.0,0.0006191100691958873
270,670.0,0.000560413961052075
271,671.0,0.00049955788715018
272,672.0,0.0004378665414692895
273,673.0,0.00037679470668913935
274,674.0,0.00031790598531799
275,675.0,0.00026285041941136856
276,676.0,0.00021334128317941547
277,677.0,0.00017113133562593453
278,678.0,0.00013798882044597428
279,679.0,0.00011567349765189695
280,680.0,0.00010591298578049037
281,681.0,0.00011037953491703566
282,682.0,0.00013066673357486073
283,683.0,0.0001682684106984276
284,684.0,0.00022455929298212347
285,685.0,0.00030077705045366117
286,686.0,0.0003980061307283018
287,687.0,0.0005171635342979778
288,688.0,0.0006589866549483583
289,689.0,0.0008240232807634219
290,690.0,0.0010126238219714616
291,691.0,0.001224935802606627
292,692.0,0.0014609006239307784
293,693.0,0.0017202525787020563
294,694.0,0.0020025200692849548
295,695.0,0.002307029332083781
296,696.0,0.00263291013796039
297,697.0,0.002979100306612292
298,698.0,0.003344353485917773
299,699.0,0.003727249107246665
300,700.0,0.00412620387438898
